代码,简称,日期,开盘价(元),收盘价(元),成交金额(元)
600004.SH,白云机场,2011-10-10,5.9946,5.9693,8849229
600004.SH,白云机场,2011-10-11,6.062,6.0114,14997696
600004.SH,白云机场,2011-10-12,5.9861,6.1379,30922437
600004.SH,白云机场,2011-10-13,6.1042,6.2138,41860249
600004.SH,白云机场,2011-10-14,6.2054,6.1885,19849195
600004.SH,白云机场,2011-10-17,6.2054,6.1716,16568570
600004.SH,白云机场,2011-10-18,6.1548,6.0536,17652392
600004.SH,白云机场,2011-10-19,6.0705,5.9946,15384604
600004.SH,白云机场,2011-10-20,5.9946,5.885,22751208
600004.SH,白云机场,2011-10-21,5.9356,5.8681,12176680
600004.SH,白云机场,2011-10-24,5.9187,5.9861,15155863
600004.SH,白云机场,2011-10-25,5.9693,6.0452,16883323
600004.SH,白云机场,2011-10-26,6.0283,6.1042,27241454
600004.SH,白云机场,2011-10-27,6.1295,6.1379,27039718
600004.SH,白云机场,2011-10-28,6.1716,6.1632,27545398
600004.SH,白云机场,2011-10-31,6.1632,6.1463,14462081
600004.SH,白云机场,2011-11-01,6.1126,6.1463,18575037
600004.SH,白云机场,2011-11-02,6.1042,6.2138,21840505
600004.SH,白云机场,2011-11-03,6.2138,6.2475,60860304
600004.SH,白云机场,2011-11-04,6.2644,6.2391,34991244
600004.SH,白云机场,2011-11-07,6.2475,6.1632,20983420
600004.SH,白云机场,2011-11-08,6.1632,6.1379,19636415
600004.SH,白云机场,2011-11-09,6.1548,6.2054,18727740
600004.SH,白云机场,2011-11-10,6.1716,6.121,20692897
600004.SH,白云机场,2011-11-11,6.1295,6.121,16600793
600004.SH,白云机场,2011-11-14,6.1463,6.1885,27098335
600004.SH,白云机场,2011-11-15,6.1885,6.2222,22405449
600004.SH,白云机场,2011-11-16,6.2222,6.0705,27967998
600004.SH,白云机场,2011-11-17,6.062,6.0114,25012114
600004.SH,白云机场,2011-11-18,6.0114,5.9777,20365718
600004.SH,白云机场,2011-11-21,5.9777,5.9946,12313647
600004.SH,白云机场,2011-11-22,5.9693,5.9777,10129266
600004.SH,白云机场,2011-11-23,5.9777,5.9356,12758138
600004.SH,白云机场,2011-11-24,5.9103,5.944,10701111
600004.SH,白云机场,2011-11-25,5.9187,5.9187,9208010
600004.SH,白云机场,2011-11-28,5.9187,5.9524,14314471
600004.SH,白云机场,2011-11-29,5.9693,5.9946,13111936
600004.SH,白云机场,2011-11-30,5.9946,5.8091,26890440
600004.SH,白云机场,2011-12-01,5.9271,5.9018,27884751
600004.SH,白云机场,2011-12-02,5.8681,5.8344,11782756
600004.SH,白云机场,2011-12-05,5.8681,5.7754,9656790
600004.SH,白云机场,2011-12-06,5.7754,5.7838,8911392
600004.SH,白云机场,2011-12-07,5.7838,5.7669,6726792
600004.SH,白云机场,2011-12-08,5.7669,5.7501,8064409
600004.SH,白云机场,2011-12-09,5.7501,5.7416,8938482
600004.SH,白云机场,2011-12-12,5.7669,5.6911,15810715
600004.SH,白云机场,2011-12-13,5.6742,5.5646,20618495
600004.SH,白云机场,2011-12-14,5.5646,5.4803,30347326
600004.SH,白云机场,2011-12-15,5.455,5.396,20528949
600004.SH,白云机场,2011-12-16,5.4044,5.4634,19643089
600004.SH,白云机场,2011-12-19,5.4466,5.3875,32133907
600004.SH,白云机场,2011-12-20,5.3622,5.3622,17205060
600004.SH,白云机场,2011-12-21,5.4044,5.3117,31671002
600004.SH,白云机场,2011-12-22,5.2864,5.2442,19658037
600004.SH,白云机场,2011-12-23,5.2611,5.2358,25070657
600004.SH,白云机场,2011-12-26,5.2526,5.2442,12430077
600004.SH,白云机场,2011-12-27,5.2442,5.1768,16329865
600004.SH,白云机场,2011-12-28,5.1683,5.1683,18598128
600004.SH,白云机场,2011-12-29,5.1599,5.1599,14401059
600004.SH,白云机场,2011-12-30,5.1683,5.2189,24801094
600004.SH,白云机场,2012-01-04,5.2442,5.2442,35403651
600004.SH,白云机场,2012-01-05,5.2105,5.1768,34765974
600004.SH,白云机场,2012-01-06,5.1936,5.2358,30349775
600004.SH,白云机场,2012-01-09,5.2526,5.3369,28212714
600004.SH,白云机场,2012-01-10,5.3538,5.4466,47996945
600004.SH,白云机场,2012-01-11,5.4213,5.3791,28390842
600004.SH,白云机场,2012-01-12,5.3538,5.3791,13956227
600004.SH,白云机场,2012-01-13,5.3875,5.3117,22320373
600004.SH,白云机场,2012-01-16,5.2779,5.3201,19574012
600004.SH,白云机场,2012-01-17,5.3285,5.4887,36878608
600004.SH,白云机场,2012-01-18,5.4803,5.4466,27798322
600004.SH,白云机场,2012-01-19,5.4466,5.514,32289087
600004.SH,白云机场,2012-01-20,5.514,5.5393,31213088
600004.SH,白云机场,2012-01-30,5.5477,5.4887,24227816
600004.SH,白云机场,2012-01-31,5.4887,5.4466,14804617
600004.SH,白云机场,2012-02-01,5.4381,5.396,8876614
600004.SH,白云机场,2012-02-02,5.396,5.4803,19326450
600004.SH,白云机场,2012-02-03,5.4634,5.5224,31502952
600004.SH,白云机场,2012-02-06,5.514,5.5309,14587207
600004.SH,白云机场,2012-02-07,5.5056,5.4213,10840368
600004.SH,白云机场,2012-02-08,5.4213,5.5309,17915681
600004.SH,白云机场,2012-02-09,5.5309,5.5224,14896119
600004.SH,白云机场,2012-02-10,5.5224,5.5309,19047152
600004.SH,白云机场,2012-02-13,5.5056,5.5056,21430769
600004.SH,白云机场,2012-02-14,5.514,5.5056,14453307
600004.SH,白云机场,2012-02-15,5.5056,5.5983,30109872
600004.SH,白云机场,2012-02-16,5.5899,5.5815,15827020
600004.SH,白云机场,2012-02-17,5.6067,5.5477,17747208
600004.SH,白云机场,2012-02-20,5.5899,5.5562,23386558
600004.SH,白云机场,2012-02-21,5.5477,5.5815,14249595
600004.SH,白云机场,2012-02-22,5.5983,5.6489,31055890
600004.SH,白云机场,2012-02-23,5.6405,5.6489,20601845
600004.SH,白云机场,2012-02-24,5.6489,5.7332,50643250
600004.SH,白云机场,2012-02-27,5.7501,5.7669,75493102
600004.SH,白云机场,2012-02-28,5.7416,5.7416,29991245
600004.SH,白云机场,2012-02-29,5.7501,5.7079,24338568
600004.SH,白云机场,2012-03-01,5.6911,5.7163,17014533
600004.SH,白云机场,2012-03-02,5.7079,5.7838,27861123
600004.SH,白云机场,2012-03-05,5.7922,5.7585,24045784
600004.SH,白云机场,2012-03-06,5.7585,5.6911,20942061
600004.SH,白云机场,2012-03-07,5.6489,5.6658,15285730
600004.SH,白云机场,2012-03-08,5.6742,5.7079,23262643
600004.SH,白云机场,2012-03-09,5.7163,5.7669,23488520
600004.SH,白云机场,2012-03-12,5.7838,5.7585,22801181
600004.SH,白云机场,2012-03-13,5.7585,5.8175,27361148
600004.SH,白云机场,2012-03-14,5.8344,5.6573,43027982
600004.SH,白云机场,2012-03-15,5.7332,5.6826,50653720
600004.SH,白云机场,2012-03-16,5.7079,5.9018,70824305
600004.SH,白云机场,2012-03-19,5.8934,5.9187,43397221
600004.SH,白云机场,2012-03-20,5.9103,5.8175,35958076
600004.SH,白云机场,2012-03-21,5.8175,5.9187,56796318
600004.SH,白云机场,2012-03-22,5.9103,5.9018,32301021
600004.SH,白云机场,2012-03-23,5.885,5.8681,33911751
600004.SH,白云机场,2012-03-26,5.885,5.8681,15793299
600004.SH,白云机场,2012-03-27,5.8681,5.8597,21363310
600004.SH,白云机场,2012-03-28,5.8512,5.7248,40478538
600004.SH,白云机场,2012-03-29,5.7079,5.6236,28776546
600004.SH,白云机场,2012-03-30,5.632,5.6826,15714189
600004.SH,白云机场,2012-04-05,5.6911,5.8175,22406182
600004.SH,白云机场,2012-04-06,5.8175,5.8007,14381185
600004.SH,白云机场,2012-04-09,5.8007,5.8007,18863144
600004.SH,白云机场,2012-04-10,5.7754,5.8681,17621092
600004.SH,白云机场,2012-04-11,5.826,5.9187,31086503
600004.SH,白云机场,2012-04-12,5.9271,5.9693,29574764
600004.SH,白云机场,2012-04-13,5.9609,5.9609,21884160
600004.SH,白云机场,2012-04-16,5.9356,5.9103,14782233
600004.SH,白云机场,2012-04-17,5.9103,5.8681,16984663
600004.SH,白云机场,2012-04-18,5.8681,5.9861,37066673
600004.SH,白云机场,2012-04-19,5.9861,6.003,30723192
600004.SH,白云机场,2012-04-20,5.9946,5.9777,31123029
600004.SH,白云机场,2012-04-23,5.9777,5.9524,23070915
600004.SH,白云机场,2012-04-24,5.9271,5.9693,28613105
600004.SH,白云机场,2012-04-25,5.9609,6.003,26529791
600004.SH,白云机场,2012-04-26,6.003,5.9693,13256241
600004.SH,白云机场,2012-04-27,5.9861,5.9524,11790356
600004.SH,白云机场,2012-05-02,6.003,6.0705,53538940
600004.SH,白云机场,2012-05-03,6.0536,6.0873,21988486
600004.SH,白云机场,2012-05-04,6.0536,6.1801,50682695
600004.SH,白云机场,2012-05-07,6.1379,6.2728,51509254
600004.SH,白云机场,2012-05-08,6.2728,6.2307,29810059
600004.SH,白云机场,2012-05-09,6.2054,6.1126,31489866
600004.SH,白云机场,2012-05-10,6.1126,6.1548,13232815
600004.SH,白云机场,2012-05-11,6.1379,6.1463,9671851
600004.SH,白云机场,2012-05-14,6.1885,6.1716,15137526
600004.SH,白云机场,2012-05-15,6.1295,6.1632,23748086
600004.SH,白云机场,2012-05-16,6.1295,6.0958,14019717
600004.SH,白云机场,2012-05-17,6.1126,6.2222,23568433
600004.SH,白云机场,2012-05-18,6.1801,6.1379,29419534
600004.SH,白云机场,2012-05-21,6.121,6.0283,24180801
600004.SH,白云机场,2012-05-22,6.062,6.0958,14794366
600004.SH,白云机场,2012-05-23,6.1042,6.0367,14678858
600004.SH,白云机场,2012-05-24,6.0283,5.9861,25460667
600004.SH,白云机场,2012-05-25,5.9861,5.9356,22513347
600004.SH,白云机场,2012-05-28,5.9271,5.9946,13227625
600004.SH,白云机场,2012-05-29,6.0114,6.0536,19679710
600004.SH,白云机场,2012-05-30,6.0536,6.003,13003119
600004.SH,白云机场,2012-05-31,5.9861,5.9777,17020464
600004.SH,白云机场,2012-06-01,5.9777,5.9693,14828141
600004.SH,白云机场,2012-06-04,5.9356,5.7922,22729099
600004.SH,白云机场,2012-06-05,5.826,5.826,20163459
600004.SH,白云机场,2012-06-06,5.826,5.8344,7424761
600004.SH,白云机场,2012-06-07,5.8765,5.7838,20223162
600004.SH,白云机场,2012-06-08,5.8175,5.8175,13312965
600004.SH,白云机场,2012-06-11,5.8175,5.8597,8412201
600004.SH,白云机场,2012-06-12,5.8512,5.8175,15892339
600004.SH,白云机场,2012-06-13,5.8175,5.8765,15540954
600004.SH,白云机场,2012-06-14,5.8765,5.8512,8506356
600004.SH,白云机场,2012-06-15,5.8512,5.8597,6655683
600004.SH,白云机场,2012-06-18,5.885,5.9018,9200702
600004.SH,白云机场,2012-06-19,5.885,5.826,10479502
600004.SH,白云机场,2012-06-20,5.826,5.8091,10257206
600004.SH,白云机场,2012-06-21,5.8007,5.7754,8968386
600004.SH,白云机场,2012-06-26,5.7079,5.7248,13820415
600004.SH,白云机场,2012-06-27,5.7332,5.7248,6820285
600004.SH,白云机场,2012-06-28,5.7501,5.6995,9767811
600004.SH,白云机场,2012-06-29,5.6995,5.7416,10242832
600004.SH,白云机场,2012-07-02,5.7585,5.7754,9837997
600004.SH,白云机场,2012-07-03,5.7838,5.8175,7938892
600004.SH,白云机场,2012-07-04,5.826,5.8765,13799448
600004.SH,白云机场,2012-07-05,5.8765,5.7838,8479818
600004.SH,白云机场,2012-07-06,5.7838,5.8597,10148725
600004.SH,白云机场,2012-07-09,5.8344,5.7416,8948959
600004.SH,白云机场,2012-07-10,5.7332,5.7163,9359305
600004.SH,白云机场,2012-07-11,5.7079,5.7248,7939964
600004.SH,白云机场,2012-07-12,5.7163,5.7416,9610781
600004.SH,白云机场,2012-07-13,5.7332,5.7501,6819567
600004.SH,白云机场,2012-07-16,5.7332,5.6489,11624268
600004.SH,白云机场,2012-07-17,5.6489,5.5899,19813793
600004.SH,白云机场,2012-07-18,5.5815,5.6067,8329696
600004.SH,白云机场,2012-07-19,5.6658,5.7838,22140311
600004.SH,白云机场,2012-07-20,5.7838,5.7669,10068317
600004.SH,白云机场,2012-07-23,5.7754,5.7585,19712891
600004.SH,白云机场,2012-07-24,5.7248,5.7669,26554045
600004.SH,白云机场,2012-07-25,5.758,5.6425,12623064
600004.SH,白云机场,2012-07-26,5.6248,5.5359,19275565
600004.SH,白云机场,2012-07-27,5.5537,5.607,9865579
600004.SH,白云机场,2012-07-30,5.6159,5.5714,4867394
600004.SH,白云机场,2012-07-31,5.5892,5.5714,10755302
600004.SH,白云机场,2012-08-01,5.5626,5.6159,6655186
600004.SH,白云机场,2012-08-02,5.6159,5.5714,4378682
600004.SH,白云机场,2012-08-03,5.5892,5.6159,6067190
600004.SH,白云机场,2012-08-06,5.5981,5.687,8826041
600004.SH,白云机场,2012-08-07,5.6692,5.7314,9860178
600004.SH,白云机场,2012-08-08,5.7403,5.7314,8681679
600004.SH,白云机场,2012-08-09,5.7314,5.7669,18660098
600004.SH,白云机场,2012-08-10,5.758,5.7669,7051937
600004.SH,白云机场,2012-08-13,5.758,5.6514,7242015
600004.SH,白云机场,2012-08-14,5.6514,5.687,8954196
600004.SH,白云机场,2012-08-15,5.687,5.6425,4409264
600004.SH,白云机场,2012-08-16,5.6603,5.6248,3701710
600004.SH,白云机场,2012-08-17,5.6514,5.6425,5390028
600004.SH,白云机场,2012-08-20,5.6425,5.6425,4286537
600004.SH,白云机场,2012-08-21,5.6336,5.6781,8115183
600004.SH,白云机场,2012-08-22,5.6692,5.6514,5484648
600004.SH,白云机场,2012-08-23,5.6603,5.6425,11594216
600004.SH,白云机场,2012-08-24,5.6248,5.5803,10315413
600004.SH,白云机场,2012-08-27,5.5803,5.4648,16195724
600004.SH,白云机场,2012-08-28,5.4826,5.5359,7409058
600004.SH,白云机场,2012-08-29,5.5626,5.6425,45317168
600004.SH,白云机场,2012-08-30,5.6692,5.6514,14096328
600004.SH,白云机场,2012-08-31,5.6781,5.7492,22371560
600004.SH,白云机场,2012-09-03,5.7403,5.7758,11684315
600004.SH,白云机场,2012-09-04,5.7758,5.6781,13160592
600004.SH,白云机场,2012-09-05,5.6603,5.7314,7162654
600004.SH,白云机场,2012-09-06,5.7314,5.7936,15356159
600004.SH,白云机场,2012-09-07,5.838,5.918,39493739
600004.SH,白云机场,2012-09-10,5.918,5.8913,16542468
600004.SH,白云机场,2012-09-11,5.9091,5.8558,12475655
600004.SH,白云机场,2012-09-12,5.8825,5.8825,9365737
600004.SH,白云机场,2012-09-13,5.8736,5.8469,9691419
600004.SH,白云机场,2012-09-14,5.8736,5.8913,19988954
600004.SH,白云机场,2012-09-17,5.8913,5.7492,16332155
600004.SH,白云机场,2012-09-18,5.7225,5.758,5810451
600004.SH,白云机场,2012-09-19,5.758,5.8203,5733120
600004.SH,白云机场,2012-09-20,5.8203,5.7492,7776636
600004.SH,白云机场,2012-09-21,5.7492,5.6958,9178056
600004.SH,白云机场,2012-09-24,5.6781,5.7758,8375430
600004.SH,白云机场,2012-09-25,5.758,5.7492,6236128
600004.SH,白云机场,2012-09-26,5.7136,5.6958,6889122
600004.SH,白云机场,2012-09-27,5.6958,5.7936,8612375
600004.SH,白云机场,2012-09-28,5.7669,5.998,38553999
600004.SH,白云机场,2012-10-08,5.9802,5.9447,12939495
600004.SH,白云机场,2012-10-09,5.9535,6.0513,19379727
600004.SH,白云机场,2012-10-10,6.0246,5.9891,11324562
600004.SH,白云机场,2012-10-11,5.9802,5.998,11192356
600004.SH,白云机场,2012-10-12,6.0157,6.0335,10153386
600004.SH,白云机场,2012-10-15,6.0157,6.0069,11413428
600004.SH,白云机场,2012-10-16,6.0069,6.0779,17147237
600004.SH,白云机场,2012-10-17,6.0779,6.0957,11995928
600004.SH,白云机场,2012-10-18,6.0957,6.1135,17212095
600004.SH,白云机场,2012-10-19,6.1135,6.0335,16890081
600004.SH,白云机场,2012-10-22,6.0335,6.0246,6468035
600004.SH,白云机场,2012-10-23,6.0246,5.9713,11806122
600004.SH,白云机场,2012-10-24,5.9447,5.8825,52388557
600004.SH,白云机场,2012-10-25,5.8736,5.838,36575431
600004.SH,白云机场,2012-10-26,5.8291,5.7669,21494263
600004.SH,白云机场,2012-10-29,5.7936,5.8114,15169668
600004.SH,白云机场,2012-10-30,5.8114,5.8291,13066674
600004.SH,白云机场,2012-10-31,5.8291,5.8558,15113881
600004.SH,白云机场,2012-11-01,5.8558,5.918,29482204
600004.SH,白云机场,2012-11-02,5.918,5.9624,20080202
600004.SH,白云机场,2012-11-05,5.9624,5.9535,20688984
600004.SH,白云机场,2012-11-06,5.9447,5.9624,20474587
600004.SH,白云机场,2012-11-07,5.9535,5.9624,16535467
600004.SH,白云机场,2012-11-08,5.9447,5.838,15587798
600004.SH,白云机场,2012-11-09,5.8291,5.8291,7454216
600004.SH,白云机场,2012-11-12,5.838,5.8913,5788710
600004.SH,白云机场,2012-11-13,5.9002,5.8558,9302747
600004.SH,白云机场,2012-11-14,5.838,5.8203,5605421
600004.SH,白云机场,2012-11-15,5.8203,5.6603,13977347
600004.SH,白云机场,2012-11-16,5.6692,5.7136,8427744
600004.SH,白云机场,2012-11-19,5.7136,5.8114,12463815
600004.SH,白云机场,2012-11-20,5.7847,5.7314,10011043
600004.SH,白云机场,2012-11-21,5.7225,5.8025,8497235
600004.SH,白云机场,2012-11-22,5.7936,5.7847,8263342
600004.SH,白云机场,2012-11-23,5.7847,5.8203,7999232
600004.SH,白云机场,2012-11-26,5.8203,5.7847,7763596
600004.SH,白云机场,2012-11-27,5.7847,5.6958,8876279
600004.SH,白云机场,2012-11-28,5.6958,5.7047,8168704
600004.SH,白云机场,2012-11-29,5.6958,5.6692,6569257
600004.SH,白云机场,2012-11-30,5.6692,5.7225,5784568
600004.SH,白云机场,2012-12-03,5.7136,5.7403,19648232
600004.SH,白云机场,2012-12-04,5.7136,5.7936,9396060
600004.SH,白云机场,2012-12-05,5.8114,5.918,21665928
600004.SH,白云机场,2012-12-06,5.8913,5.8825,7855872
600004.SH,白云机场,2012-12-07,5.8825,5.9535,16946995
600004.SH,白云机场,2012-12-10,5.9624,5.9891,28962472
600004.SH,白云机场,2012-12-11,5.9891,5.9269,13250459
600004.SH,白云机场,2012-12-12,5.9269,5.9447,18782700
600004.SH,白云机场,2012-12-13,5.9447,5.9002,8082606
600004.SH,白云机场,2012-12-14,5.9002,6.0868,32490484
600004.SH,白云机场,2012-12-17,6.0868,6.1401,64139115
600004.SH,白云机场,2012-12-18,6.1401,6.0868,24701372
600004.SH,白云机场,2012-12-19,6.0868,6.1046,21957675
600004.SH,白云机场,2012-12-20,6.0868,6.1668,31651638
600004.SH,白云机场,2012-12-21,6.1935,6.2645,60115783
600004.SH,白云机场,2012-12-24,6.2645,6.2379,17788642
600004.SH,白云机场,2012-12-25,6.229,6.2912,55718637
600004.SH,白云机场,2012-12-26,6.2734,6.2823,21326056
600004.SH,白云机场,2012-12-27,6.2557,6.2023,20401501
600004.SH,白云机场,2012-12-28,6.2023,6.2557,24706625
600004.SH,白云机场,2012-12-31,6.2645,6.3001,29540946
600004.SH,白云机场,2013-01-04,6.3267,6.2912,29395118
600004.SH,白云机场,2013-01-07,6.2912,6.3001,21765261
600004.SH,白云机场,2013-01-08,6.3001,6.3179,24435738
600004.SH,白云机场,2013-01-09,6.309,6.2823,19679109
600004.SH,白云机场,2013-01-10,6.2734,6.2557,23410437
600004.SH,白云机场,2013-01-11,6.2557,6.1757,27493812
600004.SH,白云机场,2013-01-14,6.149,6.3179,47985606
600004.SH,白云机场,2013-01-15,6.3179,6.3534,43037191
600004.SH,白云机场,2013-01-16,6.3534,6.3445,36309137
600004.SH,白云机场,2013-01-17,6.3445,6.4956,77237944
600004.SH,白云机场,2013-01-18,6.4867,6.4778,30872927
600004.SH,白云机场,2013-01-21,6.4867,6.6466,82385683
600004.SH,白云机场,2013-01-22,6.6555,6.6022,43330184
600004.SH,白云机场,2013-01-23,6.5667,6.5311,27734674
600004.SH,白云机场,2013-01-24,6.5311,6.4067,29579308
600004.SH,白云机场,2013-01-25,6.4067,6.4245,16466796
600004.SH,白云机场,2013-01-28,6.4245,6.7266,68105471
600004.SH,白云机场,2013-01-29,6.7266,6.6733,26579160
600004.SH,白云机场,2013-01-30,6.6822,6.7977,45423141
600004.SH,白云机场,2013-01-31,6.8066,6.7355,25636295
600004.SH,白云机场,2013-02-01,6.7355,6.7355,26397954
600004.SH,白云机场,2013-02-04,6.7622,6.7799,53242068
600004.SH,白云机场,2013-02-05,6.771,6.7622,62913513
600004.SH,白云机场,2013-02-06,6.7533,6.8244,40533331
600004.SH,白云机场,2013-02-07,6.8155,6.8421,23976561
600004.SH,白云机场,2013-02-08,6.8244,6.8688,30850470
600004.SH,白云机场,2013-02-18,6.8777,6.8421,32463007
600004.SH,白云机场,2013-02-19,6.8244,6.7177,28329981
600004.SH,白云机场,2013-02-20,6.7266,6.8155,23245801
600004.SH,白云机场,2013-02-21,6.7533,6.6022,39774431
600004.SH,白云机场,2013-02-22,6.5844,6.5667,16808509
600004.SH,白云机场,2013-02-25,6.5844,6.62,9932607
600004.SH,白云机场,2013-02-26,6.6022,6.4956,19931300
600004.SH,白云机场,2013-02-27,6.4956,6.4778,13925703
600004.SH,白云机场,2013-02-28,6.4956,6.62,16913679
600004.SH,白云机场,2013-03-01,6.6378,6.6111,15934112
600004.SH,白云机场,2013-03-04,6.5756,6.4511,22395551
